image,category,response,correct,RT,IT,MT,block,trial,pressure,mapping,block_start_global,trial_start_global,fixation_onset_global,stim_onset_global,movement_start_global,response_time_global,timeout_time_global
Nonliving_Things\Vehicles\boat.jpg,nonliving,right,1,1.1151896999799646,0.020606599980965257,1.0945830999989994,4,18,pressure,left,173.9297252999968,193.73157260002336,193.75447970000096,194.20781610000995,194.22045829999843,195.30455160001293,
Living_Things\Animals\dromedary.jpg,living,left,1,0.7055190999817569,0.0264154999749735,0.6791036000067834,4,19,pressure,left,173.9297252999968,195.3150016000145,195.33759190002456,195.807627400005,195.82059390001814,196.48762140001054,
Living_Things\Insects\wasp.jpg,living,left,1,1.2608564000111073,0.015362600010121241,1.245493800000986,4,20,pressure,left,173.9297252999968,196.49966060000588,196.52017270002398,196.96092630000203,196.97078950001742,198.20452640001895,
Living_Things\Birds\pelican.jpg,living,left,1,0.6778874999727122,0.01638329998240806,0.6615041999903042,4,21,pressure,left,173.9297252999968,198.21623990000808,198.23702190001495,198.67729500000132,198.68739560001995,199.3377646000008,
Living_Things\Birds\pigeon.jpg,living,left,1,0.6922453000152018,0.013911900023231283,0.6783333999919705,4,22,pressure,left,173.9297252999968,199.34888380000484,199.3708759000001,199.81257310000365,199.82066480000503,200.4877405000152,
Nonliving_Things\Furniture\lamp.jpg,nonliving,right,1,0.761780800006818,0.017020100000081584,0.7447607000067364,4,23,pressure,left,173.9297252999968,200.4989700000151,200.52047129999846,200.9423899000103,200.9538401000027,201.68772090002312,
Nonliving_Things\Clothing\clog.jpg,nonliving,right,1,0.7609822000085842,0.016210900008445606,0.7447713000001386,4,24,pressure,left,173.9297252999968,201.6985740000091,201.72040940000443,202.1612773000088,202.1707488000102,202.9047031000082,
Nonliving_Things\Kitchen_Uten\coking_pot.jpg,nonliving,right,1,0.6299506000068504,0.01814060000469908,0.6118100000021514,4,25,pressure,left,173.9297252999968,202.91550270002335,202.9377468000166,203.37401210001553,203.38724660000298,203.98804830000154,
Nonliving_Things\Furniture\bookcase.jpg,nonliving,right,1,0.7919820999959484,0.013444300013361499,0.7785377999825869,4,26,pressure,left,173.9297252999968,203.99903610002366,204.0204169000208,204.46314690000145,204.47068490000675,205.23765690001892,
Nonliving_Things\Musical_Inst\harp.jpg,nonliving,right,1,0.77172759998939,0.01228540000738576,0.7594421999820042,4,27,pressure,left,173.9297252999968,205.24918750001234,205.2708233000012,205.71693330002017,205.72381990001304,206.47240930001135,
Nonliving_Things\Furniture\stool.jpg,nonliving,right,1,0.6563099999912083,0.011496899998746812,0.6448130999924615,4,28,pressure,left,173.9297252999968,206.4832369000069,206.50431240000762,206.94803260001936,206.95396100002108,207.58808790001785,
Nonliving_Things\Clothing\glove.jpg,nonliving,right,1,0.7112033999874257,0.015609699999913573,0.6955936999875121,4,29,pressure,left,173.9297252999968,207.5987463000056,207.62112779999734,208.0605456000194,208.07095419999678,208.75490150001133,
Nonliving_Things\Clothing\cap.jpg,nonliving,right,1,0.6528145000047516,0.012303099996643141,0.6405114000081085,4,30,pressure,left,173.9297252999968,208.76651919999858,208.7878716000123,209.2343693000148,209.2411420000135,209.87097620000714,
Living_Things\Birds\barn_owl.jpg,living,left,1,0.7586850000079721,0.014432700001634657,0.7442523000063375,5,1,normal,left,214.5207649000222,214.52077640002244,215.33731440000702,215.77956530000665,215.787542200007,216.52142260002438,
Living_Things\Animals\kangaroo.jpg,living,left,1,1.1223392999963835,0.01161859999410808,1.1107207000022754,5,2,normal,left,214.5207649000222,216.53176080001867,216.55400880001253,216.99766120000277,217.00414810000802,218.10470590001205,
Living_Things\Birds\goose.jpg,living,left,1,0.7192478000069968,0.010884200019063428,0.7083635999879334,5,3,normal,left,214.5207649000222,218.1148444999999,218.13728940000874,218.5858146000246,218.5912458000239,219.28833880001912,
Living_Things\Trees\cedar.jpg,living,left,1,1.059915899997577,0.014809299987973645,1.0451066000096034,5,4,normal,left,214.5207649000222,219.29964660000405,219.32134100000258,219.76184520000243,219.77085560001433,220.80491550001898,
Nonliving_Things\Furniture\wardrobe.jpg,nonliving,right,1,1.14965310000116,0.010590299993054941,1.1390628000081051,5,5,normal,left,214.5207649000222,220.8159338000114,220.83777770001325,221.28853790002177,221.2929447000206,222.42151260000537,
Living_Things\Trees\fir.jpg,living,left,1,0.9497945999901276,0.021060600003693253,0.9287339999864344,5,6,normal,left,214.5207649000222,222.43199189999723,222.45448840002064,222.90608420001809,222.92102989999694,223.83825729999808,
Living_Things\Birds\sparrow.jpg,living,left,1,0.8879663000116125,0.026769400021294132,0.8611968999903183,5,7,normal,left,214.5207649000222,223.84973350001383,223.8707789000182,224.31691410002531,224.3383545000106,225.18845580000198,
Nonliving_Things\Musical_Inst\tambourine.jpg,nonliving,right,1,0.8298765999788884,0.018434500001603737,0.8114420999772847,5,8,normal,left,214.5207649000222,225.19951050000964,225.22109890001593,225.6593146000232,225.6712380000099,226.47184830001788,
Nonliving_Things\Vehicles\bus.jpg,nonliving,right,1,0.8078354999888688,0.011646200000541285,0.7961892999883275,5,9,normal,left,214.5207649000222,226.48265119999996,226.50476840001647,226.94979559999774,226.9543307000131,227.738651200023,
Living_Things\Insects\spider.jpg,living,left,1,0.8318330000038259,0.02002080000238493,0.8118122000014409,5,10,normal,left,214.5207649000222,227.75049770000624,227.77136490002158,228.2249452000251,228.2373074000061,229.03856169999926,
Living_Things\Flowers\carnation.jpg,living,left,1,0.8086105999827851,0.014321599999675527,0.7942889999831095,5,11,normal,left,214.5207649000222,229.04910770000424,229.07097080000676,229.51279100001557,229.5212761000148,230.30510440000216,
Living_Things\Flowers\daisy.jpg,living,left,1,0.7307539000175893,0.018413100013276562,0.7123408000043128,5,12,normal,left,214.5207649000222,230.31553449999774,230.3382266999979,230.79181880000397,230.80462080001598,231.50513970002066,
Nonliving_Things\Buildings\lighthouse.jpg,nonliving,right,1,0.9807522999763023,0.019651599985081702,0.9611006999912206,5,13,normal,left,214.5207649000222,231.516918600013,231.53770840002107,231.99135769999702,232.00451550001162,232.95526760001667,
Nonliving_Things\Furniture\rocking_chair.jpg,nonliving,right,1,0.8321816999814473,0.021467299986397848,0.8107143999950495,5,14,normal,left,214.5207649000222,232.96558509999886,232.9877571000252,233.44065370000317,233.45496309999726,234.25538350001443,
Living_Things\Flowers\sunflower.jpg,living,left,1,0.7230671000143047,0.013612200011266395,0.7094549000030383,5,15,normal,left,214.5207649000222,234.26561780000338,234.28757360001327,234.73362900002394,234.74114060000284,235.4386771999998,
Nonliving_Things\Clothing\coat.jpg,nonliving,right,1,0.7073991000070237,0.01685050001833588,0.6905485999886878,5,16,normal,left,214.5207649000222,235.4505548000161,235.4717023000121,235.91529810000793,235.92501140001696,236.60530429999926,
Nonliving_Things\Musical_Inst\harmonica.jpg,nonliving,right,1,0.7921953000186477,0.4295668000122532,0.36262850000639446,5,17,normal,left,214.5207649000222,236.61553670000285,236.63793960001203,237.08245380001608,237.50419820001116,237.85586830001557,
Living_Things\Birds\penguin.jpg,living,left,1,0.9914353000058327,0.013286600005812943,0.9781487000000197,5,18,normal,left,214.5207649000222,237.86680129999877,237.88813690000097,238.33031550000305,238.33776940000826,239.30526429999736,
Nonliving_Things\Vehicles\motorbike.jpg,nonliving,right,1,0.8393200999998953,0.02690430000075139,0.8124157999991439,5,19,normal,left,214.5207649000222,239.31588560002274,239.33789000002434,239.7855705000111,239.80512000000454,240.60547229999793,
Nonliving_Things\Tools\chisel.jpg,nonliving,right,1,0.7501706999901216,0.02092159999301657,0.7292490999971051,5,20,normal,left,214.5207649000222,240.6175114000216,240.6380879000062,241.0899379000184,241.10460109999985,241.82219200002146,
Nonliving_Things\Kitchen_Uten\strainer.jpg,nonliving,right,1,0.7270144000067376,0.015140200004680082,0.7118742000020575,5,21,normal,left,214.5207649000222,241.83382540001185,241.85514650002006,242.29562530000112,242.30477529999916,243.00539790000767,
Living_Things\Animals\turtle.jpg,living,right,0,0.8455959999992047,0.021954600000754,0.8236413999984507,5,22,normal,left,214.5207649000222,243.016618499998,243.03824039999745,243.4971765000082,243.50895519999904,244.32207980001112,
Living_Things\Birds\hummingbird.jpg,living,left,1,1.5437390000151936,0.016225900006247684,1.527513100008946,5,23,normal,left,214.5207649000222,244.3325606000144,244.35436590001336,244.7964155000227,244.8049429000239,246.32195320000756,
Living_Things\Animals\bat.jpg,living,left,1,0.8946501000027638,0.016409299976658076,0.8782408000261057,5,24,normal,left,214.5207649000222,246.3324369000038,246.3544821999967,246.79470340002445,246.8050026000128,247.6720631000062,
Living_Things\Flowers\geranium.jpg,living,left,1,0.927576299989596,0.016492399998242036,0.911083899991354,5,25,normal,left,214.5207649000222,247.68320820000372,247.70464250000077,248.14498140002252,248.15542120000464,249.0555271000194,
Nonliving_Things\Clothing\trousers.jpg,nonliving,right,1,0.891583399992669,0.013726900011533871,0.8778564999811351,5,26,normal,left,214.5207649000222,249.06646530001308,249.088319100003,249.53069340001093,249.53786480001872,250.40518410000368,
Living_Things\Birds\owl.jpg,living,left,1,1.02790119999554,0.015651099995011464,1.0122501000005286,5,27,normal,left,214.5207649000222,250.41570650000358,250.43805330002215,250.87860930000897,250.88795040000696,251.88883840001654,
Living_Things\Animals\giraffe.jpg,living,left,1,0.8213716000027489,0.012737700017169118,0.8086338999855798,5,28,normal,left,214.5207649000222,251.9001831000205,251.92164460002095,252.36767200002214,252.37470390001545,253.17216340001323,
Living_Things\Birds\rooster.jpg,living,left,1,0.9169732000154909,0.010636799997882918,0.906336400017608,5,29,normal,left,214.5207649000222,253.18330170001718,253.20486640001764,253.6549750000122,253.65949060002458,254.55512900001486,
Living_Things\Insects\cockroach.jpg,living,left,1,0.9181663999916054,0.023832000006223097,0.8943343999853823,5,30,normal,left,214.5207649000222,254.56579990001046,254.5882104000193,255.03899070000625,255.05530720000388,255.9388872999989,
Nonliving_Things\Vehicles\skateboard.jpg,nonliving,right,1,0.97107469997718,0.009940899995854124,0.9611337999813259,6,1,pressure,left,261.42577260002145,261.4257838000194,262.1543714000145,262.59852470000624,262.60439849999966,263.5553962000122,
Nonliving_Things\Tools\bit.jpg,nonliving,right,1,0.8013479000073858,0.47305749999941327,0.3282904000079725,6,2,pressure,left,261.42577260002145,263.5655079999997,263.58773190001375,264.03558090000297,264.50478300001123,264.82201430000714,
Nonliving_Things\Buildings\palace.jpg,nonliving,right,1,0.6232191000017338,0.32751919998554513,0.2956999000161886,6,3,pressure,left,261.42577260002145,264.832973600016,264.8543834000011,265.2980494000076,265.62126490002265,265.90548270000727,
Nonliving_Things\Furniture\armchair.jpg,nonliving,right,1,0.6577998999855481,0.013249399984488264,0.6445505000010598,6,4,pressure,left,261.42577260002145,265.9169227000093,265.9378488000075,266.37934230000246,266.38803170001484,267.0218892999983,
Living_Things\Insects\dragonfly.jpg,living,left,1,0.7548822999815457,0.008798900002148002,0.7460833999793977,6,5,pressure,left,261.42577260002145,267.0325431000092,267.0547525000002,267.4825587000232,267.48782320000464,268.2219582000107,
Nonliving_Things\Vehicles\plane.jpg,nonliving,right,1,0.9739162999903783,0.012006300006760284,0.961909999983618,6,6,pressure,left,261.42577260002145,268.2338989000127,268.254528200021,268.7010748000175,268.7058121000009,269.6557731000066,
Living_Things\Animals\tiger.jpg,living,left,1,0.6544265999982599,0.008400999999139458,0.6460255999991205,6,7,pressure,left,261.42577260002145,269.6676739999966,269.6878496000136,270.1334903000097,270.1379175000184,270.77210600001854,
Nonliving_Things\Musical_Inst\accordion.jpg,nonliving,right,1,0.9720679000020027,0.026696700020693243,0.9453711999813095,6,8,pressure,left,261.42577260002145,270.78402190000634,270.804627000005,271.2500168000115,271.2712969999993,272.20569970001816,
Nonliving_Things\Tools\axe.jpg,nonliving,right,1,0.7251019999966957,0.013554599980125204,0.7115474000165705,6,9,pressure,left,261.42577260002145,272.2166533000127,272.2378054000146,272.6791137000255,272.68833090001135,273.3887107000046,
Nonliving_Things\Buildings\cathedral.jpg,nonliving,right,1,0.77459159999853,0.1470285999821499,0.6275630000163801,6,10,pressure,left,261.42577260002145,273.3998391000205,273.4212551000237,273.86355930002173,274.0048200000019,274.6218997000251,
Living_Things\Trees\holm_oak.jpg,living,left,1,0.7995525999867823,0.008330799988470972,0.7912217999983113,6,11,pressure,left,261.42577260002145,274.6323320000083,274.65473450001446,275.1043940000236,275.1082282999996,275.888697700022,
Nonliving_Things\Tools\cold_chisel.jpg,nonliving,right,1,0.6388789000047836,0.010613399994326755,0.6282655000104569,6,12,pressure,left,261.42577260002145,275.89943190000486,275.9214910000155,276.3664590000117,276.3723938000039,276.9889855000074,
Nonliving_Things\Buildings\silo.JPG,nonliving,right,1,0.7456894000060856,0.017723600001772866,0.7279658000043128,6,13,pressure,left,261.42577260002145,277.0006261000235,277.0214285000111,277.459222400008,277.47137520002434,278.1892242000031,
Living_Things\Trees\cypress.jpg,living,left,1,1.0775820999988355,0.01513909999630414,1.0624430000025313,6,14,pressure,left,261.42577260002145,278.19932929999777,278.22127560002264,278.6621179000067,278.6713309000188,279.7224157000019,
Nonliving_Things\Kitchen_Uten\peeler.jpg,nonliving,right,1,0.7011251999938395,0.008158899989211932,0.6929663000046276,6,15,pressure,left,261.42577260002145,279.7337771000166,279.7549621000071,280.20305989999906,280.2067801000085,280.8891300999967,
Living_Things\Flowers\orchid.jpg,living,left,1,0.7597173000103794,0.014026099990587682,0.7456912000197917,6,16,pressure,left,261.42577260002145,280.89971940001124,280.9214411000139,281.3643231000169,281.3713861000142,282.1054256000207,
Nonliving_Things\Buildings\factory.jpg,nonliving,right,1,0.7423978000006173,0.013494099985109642,0.7289037000155076,6,17,pressure,left,261.42577260002145,282.11706190000405,282.1379995000025,282.57944570001564,282.5881763000216,283.30573550000554,
Living_Things\Animals\tapir.jpg,living,left,1,0.7249073999992106,0.012791700020898134,0.7121156999783125,6,18,pressure,left,261.42577260002145,283.31706020000274,283.33801130001666,283.7803300000087,283.7882615000126,284.48920890002046,
Living_Things\Insects\mosquito.jpg,living,left,1,0.7272807999979705,0.015150399995036423,0.712130400002934,6,19,pressure,left,261.42577260002145,284.5003485000052,284.521390400012,284.9630698999972,284.97144580000895,285.6728832000226,
Nonliving_Things\Tools\leveller.jpg,nonliving,right,1,0.946036000008462,0.017315000004600734,0.9287210000038613,6,20,pressure,left,261.42577260002145,285.68356100001256,285.7049389000167,286.1438674000092,286.1551284000161,287.0723939000163,
Nonliving_Things\Musical_Inst\guitar.jpg,nonliving,right,1,0.6960852000047453,0.018580400006612763,0.6775047999981325,6,21,pressure,left,261.42577260002145,287.0838110000186,287.104954600014,287.5601580000075,287.57227840000996,288.2392486000026,
Living_Things\Animals\tapir.jpg,living,left,1,0.9236042000120506,0.015187700017122552,0.908416499994928,6,22,pressure,left,261.42577260002145,288.2497174000018,288.2715498000034,288.69955420002225,288.7083774000057,289.6058123999974,
Nonliving_Things\Tools\nut.jpg,nonliving,right,1,0.8334310999780428,0.021324000001186505,0.8121070999768563,6,23,pressure,left,261.42577260002145,289.6167803000135,289.6382763000147,290.0722405000124,290.0884419000067,290.8894260000088,
Living_Things\Trees\cypress.jpg,living,left,1,0.7473795000114478,0.018975399987539276,0.7284041000239085,6,24,pressure,left,261.42577260002145,290.90051440001116,290.9214540000248,291.3595691000228,291.3716774000204,292.0894189000246,
Nonliving_Things\Buildings\house.jpg,nonliving,right,1,1.0204403000243474,0.02458409999962896,0.9958562000247184,6,25,pressure,left,261.42577260002145,292.1000663000159,292.1215274000133,292.5570158000046,292.5719189000083,293.55615180000314,
Living_Things\Animals\crocodile.jpg,living,left,1,0.7204260999860708,0.024496099998941645,0.6959299999871291,6,26,pressure,left,261.42577260002145,293.56768710000324,293.58828690001974,294.02481250002165,294.03870870001265,294.7227977000002,
Nonliving_Things\Furniture\rocking_chair.jpg,nonliving,right,1,0.7848736000014469,0.022671500017168,0.7622020999842789,6,27,pressure,left,261.42577260002145,294.7345936000056,294.7551011000178,295.1925209000183,295.2050650000165,295.9561149000074,
Living_Things\Insects\centipede.jpg,living,left,1,0.8191096999798901,0.02485970000270754,0.7942499999771826,6,28,pressure,left,261.42577260002145,295.9672432000225,295.9883676000172,296.42288389999885,296.43843280000146,297.22257360001095,
Nonliving_Things\Tools\handsaw.jpg,nonliving,right,1,0.8377747999911662,0.025050399999599904,0.8127243999915663,6,29,pressure,left,261.42577260002145,297.23266440001316,297.25524890000816,297.6886242000037,297.7052551000088,298.5060218000144,
Living_Things\Animals\snake.jpg,living,left,1,0.7851684000052046,0.02405700000235811,0.7611114000028465,6,30,pressure,left,261.42577260002145,298.51795290000155,298.5384507999988,298.97521260002395,298.98858870001277,299.7394763000193,
Nonliving_Things\Kitchen_Uten\fondue.jpg,nonliving,right,1,1.134180400025798,0.47248510000645183,0.6616953000193462,7,1,normal,left,303.5589162000106,303.55892710000626,304.60527950001415,305.0394099999976,305.505719400011,306.1562104000186,
Nonliving_Things\Musical_Inst\drum.jpg,nonliving,right,1,1.1706184000067879,0.023997300013434142,1.1466210999933537,7,2,normal,left,303.5589162000106,306.1673456999997,306.18888610001886,306.6245954000042,306.6386900000216,307.7733720999968,
Living_Things\Trees\fir.jpg,living,left,1,1.1229716000088956,0.16044770000735298,0.9625239000015426,7,3,normal,left,303.5589162000106,307.78528700000606,307.80522239999846,308.2353012000094,308.38875610000105,309.3391930000216,
Nonliving_Things\Kitchen_Uten\small_saucepan.jpg,nonliving,right,1,0.8713151999982074,0.45971550000831485,0.41159969998989254,7,4,normal,left,303.5589162000106,309.3512231000059,309.3719151999976,309.8073437999992,310.25652620001347,310.65630290002446,
Nonliving_Things\Vehicles\plane.jpg,nonliving,right,1,1.6917630000098143,0.5973922999983188,1.0943707000114955,7,5,normal,left,303.5589162000106,310.66808640002273,310.68940410000505,311.11567330002435,311.7067810000153,312.78978650001227,
Nonliving_Things\Furniture\armchair.jpg,nonliving,right,1,0.9165238999994472,0.008641699998406693,0.9078822000010405,7,6,normal,left,303.5589162000106,312.8011142000032,312.8219419000088,313.23851470000227,313.2431455000187,314.1396186000202,
Living_Things\Animals\giraffe.jpg,living,left,1,1.2500331999908667,0.05558970000129193,1.1944434999895748,7,7,normal,left,303.5589162000106,314.15099069999997,314.1731612000149,314.5870448000205,314.6389060000074,315.82292550001875,
Living_Things\Insects\butterfly.jpg,living,left,1,1.017945100000361,0.15657639998244122,0.8613687000179198,7,8,normal,left,303.5589162000106,315.833317600016,315.855372799997,316.2890746000048,316.4389380000066,317.28962120000506,
Nonliving_Things\Furniture\lamp.jpg,nonliving,right,1,1.2538767000078224,0.024189000017940998,1.2296876999898814,7,9,normal,left,303.5589162000106,317.30024630000116,317.32204090000596,317.75709030000144,317.77227539999876,318.9899282999977,
Nonliving_Things\Buildings\factory.jpg,nonliving,right,1,1.0745235000213142,0.014100900007179007,1.0604226000141352,7,10,normal,left,303.5589162000106,319.00193570001284,319.0223032000067,319.4488945000048,319.457084499998,320.5064115000132,
Nonliving_Things\Clothing\biretta.jpg,nonliving,right,1,1.7859270999906585,0.01082759999553673,1.7750994999951217,7,11,normal,left,303.5589162000106,320.51750240000547,320.5387833999994,320.96994570002425,320.97506690002047,322.7399337000097,
Living_Things\Birds\duck.jpg,living,left,1,1.7452892000146676,0.018673300015507266,1.7266158999991603,7,12,normal,left,303.5589162000106,322.7501356000139,322.7721931000124,323.19801560000633,323.2070418000221,324.9232473000011,
Nonliving_Things\Kitchen_Uten\saucepan.jpg,nonliving,right,1,1.1215328999969643,0.5931718999927398,0.5283610000042245,7,13,normal,left,303.5589162000106,324.933543799998,324.95570180000504,325.38394770000014,325.97242020000704,326.4900642000139,
Nonliving_Things\Clothing\trousers.jpg,nonliving,right,1,0.9242014999908861,0.013938599993707612,0.9102628999971785,7,14,normal,left,303.5589162000106,326.50074370001676,326.52215020000585,326.9490705000062,326.9572562999965,327.8567777000135,
Living_Things\Birds\goose.jpg,living,left,1,1.4532727000187151,0.5073274000023957,0.9459453000163194,7,15,normal,left,303.5589162000106,327.86746400000993,327.8892139000236,328.3206083000114,328.82256739999866,329.7565647000156,
Living_Things\Insects\cockroach.jpg,living,left,1,0.989587299991399,0.027986600005533546,0.9616006999858655,7,16,normal,left,303.5589162000106,329.7684699000092,329.78918910000357,330.2172292000032,330.23932920000516,331.1893339000235,
Living_Things\Birds\seagull.jpg,living,right,0,1.871948899992276,0.009205400012433529,1.8627434999798425,7,17,normal,left,303.5589162000106,331.200909200008,331.2224964000052,331.65131519999704,331.65593190002255,333.5067277000053,
Living_Things\Animals\hippopotamus.jpg,living,left,1,1.339055999997072,0.011392600019462407,1.3276633999776095,7,18,normal,left,303.5589162000106,333.5186493000074,333.5390086999978,333.9689132000203,333.9742370000167,335.29017280001426,
Living_Things\Insects\praying_mantis.jpg,living,left,1,0.9847173000162002,0.02356220001820475,0.9611550999979954,7,19,normal,left,303.5589162000106,335.30184010000085,335.32237290000194,335.75781010001083,335.7725131000043,336.7232557000243,
Living_Things\Insects\termite.jpg,living,left,1,0.986769600014668,0.024429400014923885,0.9623401999997441,7,20,normal,left,303.5589162000106,336.7336482000246,336.7559828000085,337.1917289000121,337.2058688000252,338.15652780001983,
Nonliving_Things\Clothing\shoe.jpg,nonliving,right,1,0.958402299991576,0.012385500012896955,0.946016799978679,7,21,normal,left,303.5589162000106,338.16818930002046,338.1891991000157,338.61570490000304,338.62275000000955,339.5570557000174,
Nonliving_Things\Musical_Inst\harp.jpg,nonliving,right,1,0.9193270999821834,0.010084899986395612,0.9092421999957878,7,22,normal,left,303.5589162000106,339.56872100001783,339.5891941000009,340.0209262999997,340.02560210000956,340.92403059999924,
Living_Things\Animals\cheetah.jpg,living,right,0,1.5415953999909107,0.0462546999915503,1.4953406999993604,7,23,normal,left,303.5589162000106,340.93481330000213,340.9558348999999,341.3828508000006,341.4224996000121,342.9069128000119,
Living_Things\Birds\pigeon.jpg,living,left,1,1.0686796999943908,0.02404319998458959,1.0446365000098012,7,24,normal,left,303.5589162000106,342.91782630002126,342.9393786000146,343.37450260002515,343.3894615000172,344.42323290000786,
Nonliving_Things\Tools\pliers.jpg,nonliving,right,1,0.9233339999918826,0.011183499998878688,0.9121504999930039,7,25,normal,left,303.5589162000106,344.43407720001414,344.45580480000353,344.8836880000017,344.88947350002127,345.790046900016,
Living_Things\Birds\goldfinch.jpg,living,left,1,1.403568699985044,0.024843999999575317,1.3787246999854688,7,26,normal,left,303.5589162000106,345.8015885000059,345.82266000000527,346.25796889999765,346.27269820001675,347.6400615000166,
Nonliving_Things\Buildings\shanty.jpg,nonliving,right,1,1.3220106000080705,0.012417200021445751,1.3095933999866247,7,27,normal,left,303.5589162000106,347.65139720001025,347.6725542000204,348.10162830000627,348.10750140002347,349.406647900003,
Nonliving_Things\Buildings\skyscraper.jpg,nonliving,right,1,0.9888018000056036,0.012336900021182373,0.9764648999844212,7,28,normal,left,303.5589162000106,349.4170220000087,349.4392340000195,349.8692177000048,349.87530130002415,350.8403809000156,
Nonliving_Things\Vehicles\car.jpg,nonliving,right,1,0.8776933000190184,0.4497345000272617,0.4279587999917567,7,29,normal,left,303.5589162000106,350.851713800017,350.87293370001134,351.3163753999979,351.75640959999873,352.17389170001843,
Nonliving_Things\Vehicles\cart.jpg,nonliving,right,1,0.806366100005107,0.015914399991743267,0.7904517000133637,7,30,normal,left,303.5589162000106,352.18430280001485,352.20611440000357,352.6351949000091,352.64445790002355,353.4244781000016,
Nonliving_Things\Tools\pincers.jpg,nonliving,right,1,0.6348679999937303,0.3899678000016138,0.24490019999211654,8,1,pressure,left,355.2499581000011,355.2499684000213,355.85670560001745,356.2914967999968,356.6736486000009,356.9076081000094,
Nonliving_Things\Tools\axe.jpg,nonliving,right,1,0.6733391000016127,0.014778000011574477,0.6585610999900382,8,2,pressure,left,355.2499581000011,356.91848970000865,356.939993100008,357.36917030002223,357.377029700001,358.0242432000232,
Nonliving_Things\Clothing\jacket.jpg,nonliving,right,1,0.5164725999929942,0.2885468999738805,0.22792570001911372,8,3,pressure,left,355.2499581000011,358.0355415000231,358.0569001999975,358.49696990000666,358.7738219000166,358.9906180000107,
Nonliving_Things\Buildings\palace.jpg,nonliving,right,1,0.5504187000042293,0.02239019999979064,0.5280285000044387,8,4,pressure,left,355.2499581000011,359.0017397000047,359.0237374000135,359.46053430001484,359.47396740000113,359.99089529999765,
Nonliving_Things\Clothing\coat.jpg,nonliving,right,1,0.955195000016829,0.012492100009694695,0.9427029000071343,8,5,pressure,left,355.2499581000011,360.0019570000004,360.0232478000107,360.45420380000724,360.4607881999982,361.3914534000214,
Nonliving_Things\Furniture\sofa.jpg,nonliving,right,1,0.6001550999935716,0.021789199992781505,0.5783659000007901,8,6,pressure,left,355.2499581000011,361.40345480002,361.42341509999824,361.8629529000027,361.8737267999968,362.4410545999999,
Living_Things\Insects\moth.jpg,living,right,0,0.6860488000093028,0.024007100000744686,0.6620417000085581,8,7,pressure,left,355.2499581000011,362.4520533000177,362.4738420000067,362.9091421000194,362.92355380000663,363.5738927000202,
Living_Things\Insects\grasshopper.jpg,living,right,0,0.8764956000086386,0.019325800007209182,0.8571698000014294,8,8,pressure,left,355.2499581000011,363.5855706000002,363.60673790000146,364.03542030000244,364.044865200005,364.89141170002404,
Living_Things\Birds\barn_owl.jpg,living,left,1,0.7334690999996383,0.02328639998449944,0.7101827000151388,8,9,pressure,left,355.2499581000011,364.90191600000253,364.9239608000207,365.36070730001666,365.3739403000218,366.07385460002115,
Nonliving_Things\Tools\leveller.jpg,nonliving,right,1,0.9995160999824293,0.020147200004430488,0.9793688999779988,8,10,pressure,left,355.2499581000011,366.0840840000019,366.10711130002164,366.5430423000071,366.5571974000195,367.5245824000158,
Nonliving_Things\Kitchen_Uten\frying_pan.jpg,nonliving,right,1,0.4846630000101868,0.012327700009336695,0.4723353000008501,8,11,pressure,left,355.2499581000011,367.53652809999767,367.5572054000222,367.99167690001195,367.99666050000815,368.45785020000767,
Living_Things\Insects\mosquito.jpg,living,left,1,0.7582412000047043,0.016776700009359047,0.7414644999953452,8,12,pressure,left,355.2499581000011,368.4689477000211,368.49029350001365,368.91822220000904,368.92798060001223,369.65795390002313,
Living_Things\Flowers\bellflowers.jpg,living,left,1,0.6375803000119049,0.014371800003573298,0.6232085000083316,8,13,pressure,left,355.2499581000011,369.6693935000221,369.6909108000109,370.1213970000099,370.1282566000009,370.7409466000099,
Living_Things\Flowers\daisy.jpg,living,left,1,0.6852192000078503,0.024454300000797957,0.6607649000070523,8,14,pressure,left,355.2499581000011,370.7514155000099,370.7739394000091,371.2101432000054,371.2239370000025,371.8743749000132,
Nonliving_Things\Tools\chisel.jpg,nonliving,,0,1.528459599998314,0.014388200012035668,1.5140713999862783,8,15,pressure,left,355.2499581000011,371.88471610000124,371.90759420001996,372.3363822000101,372.34401820000494,,373.65732900000876
Nonliving_Things\Buildings\pagoda.jpg,nonliving,right,1,0.7853061000059824,0.010864200012292713,0.7744418999936897,8,16,pressure,left,355.2499581000011,373.8581086000195,374.5403132000065,374.97244939999655,374.9777366000053,375.74099360001856,
Living_Things\Flowers\carnation.jpg,living,left,1,0.9212722000083886,0.013191700010793284,0.9080804999975953,8,17,pressure,left,355.2499581000011,375.752152400004,375.7739739000099,376.20416419999674,376.21109170001,377.1078904000169,
Living_Things\Flowers\geranium.jpg,living,left,1,0.6684351000003517,0.02416509998147376,0.6442700000188779,8,18,pressure,left,355.2499581000011,377.1191342000093,377.14084090001415,377.5769431000226,377.5907400000142,378.2244992000051,
Living_Things\Insects\scorpion.jpg,living,left,1,0.6525764999969397,0.013489200006006286,0.6390872999909334,8,19,pressure,left,355.2499581000011,378.23497590000625,378.2570697000192,378.6910318000009,378.6955833999964,379.3241654000012,
